ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
pqn-62,77,1.861042184,0.595183007,4,,c_eleg,11.8571,11.8571,4700,4700,1,c_brig,11.9796,11.9796,5125,5125,1,c_bren,11.8571,11.551,57,3869,3,c_japo,11.8571,11.7755,2354,3857.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.887725,11.7908,3059,4387.875,1.75,,,,,
T12E12.6,78,1.894879314,0.595125046,4,,c_eleg,11.8571,11.8571,9182,9182,1,c_brig,11.8571,11.71425,1,151.5,2,c_bren,11.8571,11.68705,97,4892.5,6,c_rema,11.8571,11.69895,104,3230,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.7393375,2346,4364,3.25,,,,,
sup-37,79,1.917437401,0.592839323,4,,c_eleg,11.8571,11.8571,4036,4579,2,c_bren,11.8571,11.51356667,2129,4464.333333,3,c_rema,11.9796,11.846925,2080,4800.5,4,p_exsp,11.6939,11.6939,241,241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.846925,11.72787292,2121.5,3521.208333,2.5,,,,,
D1014.2,80,1.939995488,0.592248917,6,1,c_eleg,11.8571,11.8571,2569,2569,1,c_brig,11.8571,11.614775,2519,5983,4,c_bren,11.8571,11.47616667,2731,3131.666667,3,c_rema,11.8571,11.71425,1553,2263.5,2,c_japo,11.6939,11.5204,507,2572.5,2,p_exsp,11.2245,11.2245,3914,4538.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.8571,11.8571,3725,3725,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.72446667,11.56786528,2298.833333,3509.694444,2.333333333,11.8571,11.8571,3725,3725,1
gopc-1,81,1.962553575,0.591111051,4,1,c_eleg,11.9796,11.9796,1151,1151,1,c_bren,11.5714,11.5714,9580,9580,1,p_exsp,11.8571,11.8571,4801,4801,1,a_lumb,11.8571,11.8571,6564,6564,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3469,11.3418,884,3341,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8163,11.8163,5524,5524,1,11.3469,11.3418,884,3341,2
aat-1,82,1.985111663,0.590940452,5,,c_eleg,11.9796,11.8027,1708,6490.333333,3,c_brig,11.5714,11.45915,2807,4091,2,c_bren,11.9796,11.4204,3006,8685.8,5,c_rema,11.5714,11.41493333,494,5595,3,p_exsp,11.6939,11.6939,97,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75918,11.55821667,1622.4,4991.826667,2.8,,,,,
nhr-20,83,2.00766975,0.589569474,5,,c_eleg,11.6939,11.6939,4801,4918.5,2,c_brig,11.6939,11.5204,332,2995,2,c_bren,11.8571,11.66663333,715,7283.333333,3,c_rema,11.5714,11.45915,12939,16370,2,p_paci,11.8571,11.8571,1996,1996,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.73468,11.63943667,4156.6,6712.566667,2,,,,,
lsy-27,84,2.030227837,0.589289197,6,,c_eleg,11.5714,11.5714,107,107,1,c_bren,11.9796,11.91835,136,1017.5,2,c_rema,11.8571,11.8571,162,162,1,c_japo,11.9796,11.66325,5904,8843,2,p_paci,11.6939,11.45712,2214,5475,5,a_lumb,11.8571,11.5867,7908,15591.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82311667,11.67565333,2738.5,5199.291667,2.5,,,,,
fzr-1,85,2.052785924,0.589202926,6,,c_eleg,11.8571,11.68363333,268,1580.333333,3,c_brig,11.3469,11.2857,603,1385.5,2,c_bren,11.8571,11.47616667,359,1525.666667,6,c_rema,11.8571,11.8571,402,3012,2,c_japo,11.8571,11.76186667,206,1762,3,p_exsp,11.8571,11.5408,7650,7678,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77206667,11.60087778,1581.333333,2823.916667,4,,,,,
ppt-1,86,2.075344011,0.588920817,5,,c_eleg,11.8571,11.8571,2110,2110,1,c_brig,11.8571,11.7755,9,2714.5,2,c_rema,11.8571,11.8571,51,51,1,c_japo,11.6939,11.534,87,2359.666667,3,p_exsp,11.3367,11.3367,86,86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72038,11.67208,468.6,1464.233333,1.6,,,,,
F56A12.2,87,2.097902098,0.588376165,5,,c_eleg,11.5714,11.39795,3146,4846.5,2,c_brig,11.5714,11.38093333,3842,7370.666667,3,c_bren,11.9796,11.5136,5032,9364.666667,3,c_japo,11.8571,11.8571,6815,6815,1,p_exsp,11.9796,11.9796,1243,1243,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.79182,11.62583667,4015.6,5927.966667,2,,,,,
K09F5.6,88,2.120460185,0.587497423,7,3,c_eleg,11.5714,11.5714,1186,1186,1,c_brig,11.9796,11.7755,5819,7893.5,2,c_bren,11.9796,11.7755,1812,3460,2,c_rema,11.5714,11.5714,3778,3778,1,c_japo,11.9796,11.9796,470,470,1,p_paci,11.9796,11.846925,427,2282.75,4,a_lumb,11.5714,11.5714,8347,8347,1,NA,NA,NA,NA,NA,NA,c_eleg,11.3367,11.3367,4245,4245,1,p_paci,11.5714,11.39795,5611,6111,2,p_exsp,11.2245,11.2245,2038,2046.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.80465714,11.72738929,3119.857143,3916.75,1.714285714,11.37753333,11.31971667,3964.666667,4134.166667,1.666666667
mab-10,89,2.143018272,0.585793319,6,3,c_eleg,11.9796,11.9796,326,326,1,c_bren,11.9796,11.66325,384,833,2,c_rema,11.9796,11.9796,2821,2821,1,c_japo,11.9796,11.7755,2461,3794,2,p_paci,11.9796,11.84353333,8526,9226,3,p_exsp,11.9796,11.9796,9106,9106,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.5714,11.5714,927,927,1,c_brig,11.5714,11.45915,752,1428.5,2,c_bren,11.5714,11.5714,803,803,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9796,11.87018056,3937.333333,4351,1.666666667,11.5714,11.53398333,827.3333333,1052.833333,1.333333333
phy-2,90,2.165576359,0.585280307,7,,c_eleg,11.8571,11.67345,60,555,4,c_brig,11.5714,11.5714,93,93,1,c_bren,11.8571,11.71425,2619,2728.5,2,c_rema,11.5714,11.5714,103,297.75,4,c_japo,11.5714,11.5714,77,77,1,p_paci,11.3469,11.3401,3253,4132,3,p_exsp,11.3469,11.3401,316,1204,3,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58888571,11.5403,931.5714286,1298.178571,2.571428571,,,,,
W01C8.5,91,2.188134446,0.584590619,4,,c_eleg,11.8571,11.5714,957,3583.75,4,c_brig,11.8571,11.602,927,3803.5,2,c_bren,11.8571,11.602,951,3461.5,2,p_exsp,11.8571,11.8571,546,546,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.658125,845.25,2848.6875,2.25,,,,,
tyr-2,92,2.210692533,0.583617376,8,4,c_eleg,11.9796,11.72446667,880,1398,3,c_brig,11.9796,11.91835,445,1200.5,2,c_bren,11.8571,11.8571,474,474,1,c_rema,11.9796,11.688775,393,1293.25,4,c_japo,11.8571,11.8571,470,470,1,p_paci,11.6939,11.63265,529,682,2,p_exsp,11.6939,11.573975,1738,4192,4,a_lumb,11.5714,11.5714,455,455,1,c_eleg,11.6939,11.6939,628,628,1,c_bren,11.5714,11.5714,1680,1680,1,c_japo,11.3469,11.3469,1508,1508,1,a_lumb,11.8571,11.551,1156,7470.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.826525,11.72797708,673,1270.59375,2.25,11.617325,11.5408,1243,2821.583333,1.5
ins-3,93,2.244529664,0.581711751,4,,c_eleg,11.8571,11.43536667,2546,4159,3,c_brig,11.8571,11.8571,3630,3630,1,c_bren,11.8571,11.602,4725,5554.25,4,c_rema,11.8571,11.8571,3208,3208,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.68789167,3527.25,4137.8125,2.25,,,,,
ins-4,93,2.244529664,0.581711751,4,,c_eleg,11.8571,11.43536667,108,1388,3,c_brig,11.8571,11.8571,480,480,1,c_bren,11.8571,11.602,327,877.75,4,c_rema,11.8571,11.8571,557,557,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.68789167,368,825.6875,2.25,,,,,
ubc-17,94,2.278366795,0.580930393,6,,c_eleg,11.9796,11.60205,4147,8736.5,2,c_bren,11.6939,11.4592,7846,9377,2,c_japo,11.5714,11.5714,10111,10111,1,p_paci,11.6939,11.6939,2792,2792,1,p_exsp,11.8571,11.8571,3472,3472,1,a_lumb,11.8571,11.727,115,7600.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7755,11.651775,4747.166667,7014.875,1.833333333,,,,,
Y48G1BR.1,95,2.300924882,0.579288114,6,,c_eleg,11.6939,11.63265,5270,5447,2,c_brig,11.9796,11.7066375,190,17100.25,8,c_bren,11.6939,11.50202,2746,4182.4,5,c_rema,11.5714,11.5714,2761,2761,1,p_exsp,11.9796,11.9796,6306,6306,1,a_lumb,11.5714,11.341825,1364,11601.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7483,11.62235542,3106.166667,7899.733333,3.5,,,,,
F32D8.1,96,2.323482969,0.578294011,5,,c_eleg,11.8571,11.8571,10738,10738,1,c_brig,11.8571,11.7755,3134,6392.5,2,c_bren,11.6939,11.63265,3557,5935,2,c_rema,11.9796,11.67345,987,5825.375,8,p_exsp,11.2245,11.2245,200,200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72244,11.63264,3723.2,5818.175,2.8,,,,,
T22B11.4,97,2.346041056,0.57817878,5,3,c_eleg,11.8571,11.8571,4722,4722,1,c_rema,11.5714,11.5714,1213,1213,1,c_japo,11.6939,11.50612,5444,13231,5,p_paci,11.9796,11.66325,4764,6303.5,2,a_lumb,11.8571,11.8571,12106,12106,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.9796,11.9796,5753,5753,1,c_brig,11.3469,11.2857,741,1846,2,p_paci,11.5714,11.5714,5918,5918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.79182,11.690994,5649.8,7515.1,2,11.63263333,11.61223333,4137.333333,4505.666667,1.333333333
R07C12.3,98,2.368599143,0.578095166,4,,c_eleg,11.8571,11.8571,1138,1138,1,c_brig,11.8571,11.602,494,745,2,c_bren,11.8571,11.58083077,501,4055.153846,13,c_rema,11.9796,11.5510027,303,7779.648649,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.887725,11.64773337,609,3429.450624,13.25,,,,,
C09G1.5,99,2.39115723,0.577778126,4,,c_eleg,11.9796,11.9796,2836,2836,1,c_bren,11.9796,11.9796,1690,1690,1,c_rema,11.9796,11.9796,1588,1588,1,c_japo,11.5714,11.5714,250,250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87755,11.87755,1591,1591,1,,,,,
cutl-14,100,2.413715317,0.577772207,4,,c_eleg,11.9796,11.9796,29,29,1,c_bren,11.9796,11.9796,487,487,1,c_rema,11.9796,11.9796,132,132,1,a_lumb,11.5714,11.5714,8035,8084,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87755,11.87755,2170.75,2183,1.25,,,,,
F26A3.4,101,2.436273404,0.577740077,5,,c_eleg,11.9796,11.9796,915,915,1,c_brig,11.8571,11.73468,2187,7759.2,5,c_bren,11.8571,11.553575,599,9295.625,8,c_rema,11.6939,11.6939,8845,8845,1,a_lumb,11.2245,11.2245,11825,11825,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72244,11.637251,4874.2,7727.965,3.2,,,,,
R05G6.9,102,2.458831491,0.577297578,5,,c_eleg,11.5714,11.5714,125,125,1,c_bren,11.9796,11.5,54,510,4,c_rema,11.8571,11.8571,153,153,1,c_japo,11.9796,11.9796,55,55,1,p_paci,11.2245,11.2245,590,590,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72244,11.62652,195.4,286.6,1.6,,,,,
vab-19,103,2.481389578,0.574808936,7,,c_eleg,11.9796,11.75104,3749,5358,5,c_brig,11.6939,11.60715,731,7245.5,4,c_bren,11.6939,11.65306667,3582,4474.666667,3,c_rema,11.3469,11.3418,6711,12011,2,c_japo,11.9796,11.91835,3080,7230.25,4,p_paci,11.2245,11.2245,4056,4056,1,a_lumb,11.8571,11.76186667,16496,23497.66667,3,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68221429,11.60825333,5486.428571,9124.72619,3.142857143,,,,,
C38H2.2,104,2.503947665,0.572123368,5,,c_eleg,11.9796,11.7483,7000,7796,3,c_brig,11.8571,11.66663333,1338,6674,3,c_bren,11.8571,11.74282,164,5023.6,5,p_paci,11.6939,11.5153,7637,8665,2,a_lumb,11.2245,11.2245,4521,4521,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72244,11.57951067,4132,6535.92,2.8,,,,,
snt-5,105,2.526505752,0.56993556,7,,c_eleg,11.9796,11.7687,2433,5619,3,c_brig,11.5714,11.45405,1507,4852.5,2,c_bren,11.6939,11.5374,598,3788.666667,3,c_rema,11.6939,11.5204,1080,3797,2,c_japo,11.6939,11.6939,1633,1633,1,p_paci,11.8571,11.8571,2148,2148,1,a_lumb,11.8571,11.8571,2063,2063,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76384286,11.66980714,1637.428571,3414.452381,1.857142857,,,,,
cutl-22,106,2.549063839,0.569019966,4,,c_eleg,11.8571,11.8571,1396,1396,1,c_bren,11.8571,11.5969,533,1579.5,4,c_rema,11.8571,11.71425,1611,1835,2,a_lumb,11.8571,11.5408,2302,5496.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.6772625,1460.5,2576.75,2.25,,,,,
lgc-10,107,2.571621926,0.567751721,7,,c_eleg,11.6939,11.6939,1964,1964,1,c_brig,11.6939,11.4592,5002,6359,2,c_bren,11.8571,11.70746667,2780,7513.333333,3,c_rema,11.5714,11.39795,2120,2139.5,2,c_japo,11.9796,11.7755,8332,9447.5,2,p_paci,11.9796,11.9796,181,181,1,p_exsp,11.9796,11.9796,253,253,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82215714,11.71331667,2947.428571,3979.619048,1.714285714,,,,,
AH9.4,108,2.594180014,0.566970824,5,,c_eleg,11.6939,11.63265,8827,8891.5,2,c_brig,11.8571,11.8571,6853,6853,1,c_bren,11.8571,11.7755,4269,4675,2,c_rema,11.8571,11.7755,5104,5517.5,2,c_japo,11.2245,11.2245,6661,6661,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69794,11.65305,6342.8,6519.6,1.6,,,,,
dop-5,109,2.616738101,0.56673372,4,,c_eleg,11.8571,11.8571,1441,1441,1,c_brig,11.3367,11.3367,4177,4177,1,p_paci,11.9796,11.9796,2228,2228,1,p_exsp,11.9796,11.9796,5317,5317,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.78825,11.78825,3290.75,3290.75,1,,,,,
rig-4,110,2.639296188,0.565341536,5,3,c_eleg,11.9796,11.66325,1303,2936,2,c_brig,11.8571,11.8571,628,628,1,c_bren,11.5714,11.34013333,717,1019.333333,3,c_rema,11.8571,11.8571,717,717,1,a_lumb,11.8571,11.71425,4381,4995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.5714,11.5714,608,608,1,c_bren,11.5714,11.5714,3262,3269.5,2,a_lumb,11.3367,11.2806,19328,27937.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.82446,11.68636667,1549.2,2059.066667,1.8,11.49316667,11.47446667,7732.666667,10605,1.666666667
dve-1,111,2.661854275,0.563524373,4,,c_eleg,11.8571,11.7755,8198,9859.5,2,c_brig,11.3367,11.3367,5151,5151,1,c_bren,11.9796,11.9796,9599,9599,1,c_japo,11.9796,11.9796,1062,1062,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.78825,11.76785,6002.5,6417.875,1.25,,,,,
msd-4,112,2.684412362,0.562321814,5,,c_eleg,11.8571,11.8571,54,54,1,c_bren,11.3367,11.3367,70,70,1,c_japo,11.9796,11.83675,2035,2167.5,2,p_exsp,11.6939,11.6939,3115,3115,3,a_lumb,11.5714,11.39795,264,1494,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68774,11.62448,1107.6,1380.1,1.8,,,,,
Y43E12A.2,113,2.706970449,0.562175457,6,,c_eleg,11.9796,11.7755,3182,8539.5,4,c_bren,11.8571,11.8571,2710,3225.5,2,c_rema,11.8571,11.8571,2542,2542,1,c_japo,11.8571,11.602,2091,2214,2,p_paci,11.2245,11.2245,357,357,1,p_exsp,11.8571,11.8571,364,3597.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77208333,11.69555,1874.333333,3412.583333,2,,,,,
npr-27,114,2.729528536,0.559810904,7,,c_eleg,11.9796,11.65815,1271,5437.25,4,c_brig,11.3469,11.3469,6531,6531,1,c_bren,11.9796,11.67006667,2120,15981.66667,3,c_rema,11.9796,11.9796,7657,7657,1,c_japo,11.3367,11.3367,5704,5704,1,p_paci,11.9796,11.9796,2545,2759.5,4,a_lumb,11.3367,11.3367,7244,7244,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70552857,11.6153881,4724.571429,7330.630952,2.142857143,,,,,
F13B9.1,115,2.752086623,0.559524806,5,5,c_eleg,11.6939,11.6939,226,226,1,c_brig,11.9796,11.9796,244,244,1,c_bren,11.9796,11.83675,97,171.5,2,c_rema,11.9796,11.9796,247,247,1,a_lumb,11.5714,11.5714,4413,4413,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.9796,11.9796,6534,6534,1,c_brig,11.5714,11.5714,4245,4245,1,c_bren,11.5714,11.45405,1146,3215,2,c_rema,11.2245,11.2245,6282,6282,1,c_japo,11.3469,11.3469,2520,2520,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84082,11.81225,1045.4,1060.3,1.2,11.53876,11.51529,4145.4,4559.2,1.2
mgl-3,116,2.77464471,0.558724477,5,,c_eleg,11.8571,11.7755,4044,4078.5,2,c_brig,11.6939,11.63265,12227,13675,2,c_bren,11.8571,11.5969,30384,30463,2,c_rema,11.3469,11.2857,1510,5199,2,c_japo,11.9796,11.63263333,45,6953.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74692,11.58467667,9642,12073.76667,2.2,,,,,
crb-1,117,2.797202797,0.558705974,5,,c_eleg,11.8571,11.8571,1182,1182,1,c_bren,11.6939,11.4592,281,1751.5,2,c_rema,11.6939,11.6939,287,287,1,c_japo,11.6939,11.6939,494,494,1,a_lumb,11.5714,11.5714,22829,22829,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70204,11.6551,5014.6,5308.7,1.2,,,,,
