ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
Y51H7BR.4,75,0.772479143,0.598496884,5,4,c_eleg,13.9592,12.96256667,139,1413.666667,3,c_brig,14.0918,12.45771429,2990,3460.285714,7,c_bren,13.2245,13.2245,4336,4336,1,c_rema,12.8673,11.8401,59,74.66666667,3,a_lumb,12.8673,11.57256667,2107,13066.88889,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1633,11.1633,2438,2438,1,c_brig,11.1429,11.1429,2130,2130,1,c_bren,12.4184,12.4184,2445,2445,1,c_rema,11.3265,11.3265,4776,4776,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.40202,12.41148952,1926.2,4470.301587,4.6,11.512775,11.512775,2947.25,2947.25,1
lrch-1,76,0.782778865,0.597509901,5,4,c_eleg,13.2245,12.32653333,1093,3400.333333,3,c_brig,13.7347,12.2806,53,6089,6,c_bren,13.9592,12.6939,1188,5835.166667,6,c_rema,13.7347,13.4796,5602,7274,2,p_exsp,12.4184,12.4184,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1429,11.1429,2960,2960,1,c_rema,11.1122,11.1122,626,626,1,p_exsp,13.7347,13.7347,3263,3263,1,a_lumb,12.2959,11.63558571,1396,6639.142857,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4143,12.63980667,1588.8,4521.3,3.6,12.071425,11.90634643,2061.25,3372.035714,2.5
nlp-47,77,0.793078587,0.594981801,5,4,c_eleg,13.602,12.63876,1615,5226.6,5,c_brig,13.2245,12.18221429,134,5523.5,14,c_bren,14.0918,11.995912,381,20193.6,25,c_rema,12.8673,11.92855,161,644,4,c_japo,12.6531,11.81997143,2334,10090,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,12.2755,666,823,2,c_brig,11.3265,11.3265,258,258,1,c_bren,12.8673,12.8673,643,643,1,c_japo,11.6837,11.6837,312,378,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.28774,12.11308154,925,8335.54,12.4,12.2755,12.03825,469.75,525.5,1.5
M79.2,78,0.803378309,0.593888825,6,,c_eleg,13.602,12.20714,2286,6709.5,10,c_brig,13.2245,11.8866,41,11605.11111,9,c_bren,13.602,13.602,1103,1103,1,c_rema,13.602,12.2219375,4696,9830.5,8,c_japo,12.0612,12.0612,2096,2096,1,p_exsp,12.2959,12.2449,2617,2962,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0646,12.37062958,2139.833333,5717.685185,5.166666667,,,,,
ZK121.2,79,0.813678031,0.591935792,5,,c_eleg,12.8673,12.47276667,1504,5256.666667,3,c_brig,13.9592,12.586725,4193,6108.25,4,c_bren,13.9592,12.87245,2033,5415.25,4,c_rema,13.2245,12.88775,1146,2523,2,c_japo,12.0612,12.0612,314,314,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.21428,12.57617833,1838,3923.433333,2.8,,,,,
lec-9,80,0.823977753,0.590805133,5,,c_eleg,12.8673,11.84794,292,9325.8,10,c_brig,13.2245,11.7099,389,4602.714286,7,c_bren,14.0918,12.88093333,1263,2347,3,c_rema,14.0918,12.48104286,175,4806.857143,7,c_japo,12.8673,11.92855,274,4946.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.42854,12.16967324,478.6,5205.824286,6.2,,,,,
frpr-5,81,0.834277475,0.590266702,6,,c_eleg,13.9592,12.80408,41,6967,5,c_brig,13.9592,12.96256667,852,1937,3,c_bren,13.602,12.36905,1681,5154.666667,6,c_rema,11.8776,11.60205,7,1559,2,c_japo,13.9592,11.96428333,4356,9962.833333,6,a_lumb,11.6837,11.29186,14766,20736.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.17348333,12.16564833,3617.166667,7719.516667,4.5,,,,,
AH9.1,82,0.844577196,0.588698326,6,,c_eleg,14.0918,12.0544,376,2624.666667,6,c_brig,12.551,11.73466667,416,1677.333333,3,c_bren,13.7347,12.24828333,389,2176.333333,6,c_rema,14.0918,12.70115714,363,2258.571429,7,c_japo,12.551,11.57434286,70,4544.428571,7,a_lumb,12.8673,11.79182,544,8996.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3146,12.017445,359.6666667,3712.988889,5.666666667,,,,,
C07C7.1,83,0.854876918,0.588574522,4,,c_eleg,14.0918,12.17578636,198,7975.863636,22,c_brig,14.0918,12.12583333,596,6174.833333,12,c_bren,13.9592,12.065708,1303,23430.28,25,c_rema,13.9592,11.894975,870,12783.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0255,12.06557567,741.75,12591.11924,20.75,,,,,
lin-11,84,0.86517664,0.587652595,5,,c_eleg,12.8673,11.90102,1759,8878.7,10,c_brig,11.8776,11.60205,1504,3282,2,c_bren,13.9592,13.9592,3658,3658,1,c_rema,13.602,12.025475,763,1823.75,4,a_lumb,13.9592,12.65102,50,4640.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25306,12.427753,1546.8,4456.65,4.4,,,,,
C32A9.1,85,0.875476362,0.587413691,4,,c_eleg,13.7347,12.14513333,2163,8331.222222,9,c_brig,13.602,11.93162,825,7419.9,10,c_bren,13.9592,13.08307143,448,3874.428571,7,c_rema,13.7347,12.60712,2403,6348.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.75765,12.44173619,1459.75,6493.437698,9,,,,,
F59B2.13,86,0.885776084,0.586388023,6,,c_eleg,13.7347,12.586725,3312,7547.75,4,c_brig,13.9592,12.5272,1749,4948.333333,3,c_bren,13.7347,12.178575,3698,5758.5,4,c_rema,12.4184,12.4184,1679,2009.75,4,c_japo,12.6531,12.09526667,380,3407,6,a_lumb,11.6837,11.31293333,437,4712.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.03063333,12.18651667,1875.833333,4730.666667,4,,,,,
ref-1,87,0.896075806,0.585999942,5,,c_eleg,13.2245,12.82145,6406,7535.5,2,c_brig,12.8673,12.2823,4344,5610,3,c_bren,13.602,12.04988889,101,3356,9,c_rema,13.7347,12.57483333,735,6456.444444,9,c_japo,12.8673,12.8673,2098,2098,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25916,12.51915444,2736.8,5011.188889,4.8,,,,,
hog-1,88,0.906375528,0.585954514,6,,c_eleg,13.602,13.1122,2189,5246.333333,3,c_brig,13.7347,12.5306,4416,5841.5,2,c_bren,13.602,12.4515125,2727,5816.875,8,c_rema,13.2245,12.40133333,380,2905,3,c_japo,12.0612,11.60205,844,1790,2,p_exsp,11.6837,11.26275,1922,2539,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98468333,12.22674097,2079.666667,4023.118056,4.333333333,,,,,
srj-11,89,0.91667525,0.585456651,5,,c_eleg,12.8673,12.0969,76,493,2,c_brig,12.8673,12.403025,281,724,4,c_bren,14.0918,13.135175,281,646,4,c_rema,12.551,12.42345,108,346,2,c_japo,14.0918,11.92652,326,1955.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.29384,12.397014,214.4,832.92,4.4,,,,,
nhr-17,90,0.926974972,0.584616037,7,,c_eleg,13.9592,13.7806,6520,6650.5,2,c_brig,12.1939,11.48811667,590,4873.166667,6,c_bren,13.9592,12.339275,5756,6263.5,4,c_rema,13.602,12.4306,925,4457,5,c_japo,12.0612,11.5714,760,1543,3,p_paci,12.0102,12.0102,871,871,1,p_exsp,12.6531,11.8546,5350,7060.75,8,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91982857,12.21068452,2967.428571,4531.27381,4.142857143,,,,,
twk-23,91,0.937274694,0.583473886,7,4,c_eleg,13.602,12.7398,2176,4396,2,c_brig,13.2245,12.1796,4181,8282.2,5,c_bren,13.9592,12.58506667,2835,4570,3,c_rema,12.8673,11.7789,528,2696.333333,3,c_japo,12.8673,11.98975,1671,2860.5,2,p_exsp,12.4184,12.148,2616,2914,2,a_lumb,13.2245,11.9041,3918,8085.2,5,NA,NA,NA,NA,NA,NA,c_eleg,14.0918,12.12586667,661,2881,3,c_brig,11.1122,11.1122,848,848,1,p_paci,11.8776,11.8776,345,345,1,a_lumb,12.1939,11.85033333,643,4199.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16617143,12.18931667,2560.714286,4829.17619,3.142857143,12.318875,11.7415,624.25,2068.333333,2
seb-3,92,0.947574415,0.582738335,5,2,c_eleg,13.2245,12.41156667,7226,8365.666667,3,c_brig,13.602,12.479575,565,7030,4,c_bren,13.7347,12.48366,1689,3010,5,c_rema,13.602,12.42855,2366,5879.5,6,a_lumb,13.602,11.81461667,5242,10579,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.7347,12.7619,794,2005,3,a_lumb,12.1939,11.7891,12503,14700.33333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.55304,12.32359367,3417.6,6972.833333,4.8,12.9643,12.2755,6648.5,8352.666667,3
tra-1,93,0.957874137,0.581135869,5,7,c_eleg,14.0918,12.66615714,5245,11640.85714,7,c_bren,13.7347,12.81632,81,3797.8,5,c_rema,13.9592,11.8775375,685,7723,8,c_japo,12.0612,11.60373333,9151,11393.33333,6,p_exsp,11.8776,11.8776,112,112,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.602,11.90203,1933,9290.7,10,c_brig,13.602,12.4515,450,4340.25,4,c_rema,13.7347,12.1339125,2122,5074.375,8,c_japo,11.1122,11.1122,2157,2157,1,p_paci,11.8776,11.51025,1349,4850,2,p_exsp,13.602,12.66155,585,6613.666667,12,a_lumb,12.551,12.09863333,7852,10882.66667,3,NA,NA,NA,NA,NA,NA,13.1449,12.1682696,3054.8,6933.398095,5.6,12.86878571,11.9814394,2349.714286,6172.665476,5.714285714
nspc-20,94,0.968173859,0.580699751,5,,c_eleg,12.2959,11.96256667,1512,2820,3,c_brig,13.9592,12.24745,7,673.3125,16,c_bren,13.602,13.0918,228,581.25,8,c_rema,13.602,12.04762222,139,3333.111111,9,c_japo,13.7347,12.9643,1774,1993.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43876,12.46274778,732,1880.234722,7.6,,,,,
egl-27,95,0.978473581,0.580292792,5,6,c_eleg,13.7347,13.7347,7362,7362,1,c_brig,13.602,11.95917778,444,10841.88889,9,c_bren,13.9592,12.37278667,1113,9488.333333,15,c_rema,13.9592,12.19592,6554,11616.7,10,p_exsp,11.8776,11.8776,1794,1794,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.875,1838,4549.25,4,c_brig,13.9592,13.0102,857,4774,2,c_bren,13.9592,12.283175,2308,3763.75,4,c_rema,13.9592,11.85035,818,3395.5,6,c_japo,11.3265,11.3265,4956,5176,2,a_lumb,12.8673,11.80758571,92,5785,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.42654,12.42803689,3453.4,8220.584444,7.2,13.15645,12.02546845,1811.5,4573.916667,4.166666667
dmsr-6,96,0.988773303,0.580217318,6,5,c_eleg,14.0918,13.051,2003,4729.333333,3,c_brig,13.9592,12.19592,8787,10547.8,5,c_bren,13.602,13.0408,5156,7987.333333,3,c_rema,13.9592,12.08999091,395,8426.636364,11,c_japo,12.0612,11.61838,2540,6889.4,5,a_lumb,13.2245,11.8903,2970,13685,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.0612,11.49996667,3099,5015.666667,3,c_brig,11.3265,11.3265,658,658,1,c_bren,12.8673,12.8673,1668,1668,1,c_japo,11.2959,11.2959,602,602,1,a_lumb,12.4184,11.87245,2495,4641,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.48298333,12.31439848,3641.833333,8710.917172,5.166666667,11.99386,11.77242333,1704.4,2516.933333,1.6
C16B8.4,97,0.999073025,0.579607393,8,,c_eleg,13.9592,11.9602,1702,15193.7,10,c_brig,12.1939,11.40248889,1072,6947,9,c_bren,12.8673,12.26965714,2205,12998.71429,7,c_rema,13.9592,12.15597143,9310,11438.28571,7,c_japo,13.602,12.5437,2165,18239.85714,7,p_paci,13.2245,12.4422,3632,8510,3,p_exsp,13.2245,12.34581111,1172,8248.555556,9,a_lumb,11.6837,11.6837,3220,3220,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0892875,12.10046607,3059.75,10599.51409,6.625,,,,,
ztf-11,98,1.009372747,0.579493291,5,5,c_eleg,13.602,13.602,4497,4497,1,c_brig,13.602,12.28798889,9,7425.777778,9,c_bren,13.2245,12.03955,1900,10678.875,16,c_rema,12.1939,12.12755,8508,10285,2,c_japo,12.8673,12.37245,1383,1441.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,12.65646667,921,1473,3,c_brig,13.2245,12.446425,516,1276.5,4,c_bren,13.9592,12.73174286,414,1100.571429,7,c_rema,12.8673,12.14966667,745,1628.833333,6,a_lumb,11.1429,11.1429,424,424,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.09794,12.48590778,3259.4,6865.630556,6,13.03062,12.22544024,604,1180.580952,4.2
Y55H10A.2,99,1.019672469,0.576502529,5,,c_eleg,12.8673,12.0051,3373,4508.5,2,c_brig,13.9592,12.06029091,141,7081.545455,11,c_bren,13.9592,12.7313,3721,5969.666667,3,c_rema,13.7347,12.88773333,4919,6126,3,c_japo,12.0612,11.5796,1959,4652.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.31632,12.25280485,2822.6,5667.702424,4.8,,,,,
shc-2,100,1.029972191,0.576098701,6,5,c_eleg,13.602,12.2408,53,3079,5,c_brig,12.0612,11.599475,1088,3277.5,4,c_bren,14.0918,12.14488,832,6245.2,5,c_rema,11.3265,11.3265,807,3281.666667,3,p_exsp,13.602,12.43025,148,2262.666667,6,a_lumb,11.3265,11.2347,1128,6286.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.5650375,1997,5785.875,8,c_bren,14.0918,12.37105455,1134,7363.818182,11,c_rema,13.9592,12.13263333,2577,4718,3,p_paci,13.602,12.676,3389,5219.5,4,a_lumb,11.3265,11.3265,2844,2844,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.66833333,11.82943417,676,4072.088889,4.166666667,13.16936,12.01424508,2388.2,5186.238636,5.4
Y105C5A.1,101,1.040271913,0.575897748,5,,c_eleg,13.7347,12.4745,2038,9010,4,c_brig,13.2245,12.11791111,703,4380.777778,9,c_bren,13.602,11.75237333,90,7506.666667,15,c_rema,13.7347,11.954075,61,3918.166667,36,c_japo,13.2245,11.701525,6278,7346,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.50408,12.00007689,1834,6432.322222,13.6,,,,,
oac-46,102,1.050571635,0.575822049,8,,c_eleg,12.4184,11.50002,1317,3552,5,c_brig,13.602,12.75918,2375,4080.8,5,c_bren,14.0918,12.25,1781,2887.5,4,c_rema,12.4184,12.4184,2101,2101,1,c_japo,13.9592,12.323975,6358,7172.5,4,p_paci,11.3265,11.27346,1243,3051.8,5,p_exsp,12.0612,11.67855,4201,4983.5,2,a_lumb,12.2959,11.93876667,55,3606,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.771675,12.01779396,2428.875,3929.3875,3.625,,,,,
ZK185.2,103,1.060871356,0.575810356,6,,c_eleg,13.2245,12.64285,1044,1647,2,c_brig,12.0612,11.49996667,3234,3926,3,c_bren,13.602,12.5986,392,1601.5,6,c_rema,13.602,12.5748,431,1242.666667,3,c_japo,13.7347,12.46122,1953,5340.2,5,a_lumb,12.6531,12.53575,2320,3014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14625,12.38553111,1562.333333,2795.227778,3.5,,,,,
ceh-13,104,1.071171078,0.575338075,7,4,c_eleg,13.7347,12.12245714,550,9734.857143,7,c_brig,13.2245,11.86326,5454,9263,5,c_bren,12.8673,12.2755,3384,5315,2,c_rema,13.7347,12.40117368,1449,16676.36842,19,c_japo,13.9592,12.29593684,695,4119.947368,19,p_paci,14.0918,12.31632,1371,4310.6,5,a_lumb,11.3265,11.3265,6841,10216,2,NA,NA,NA,NA,NA,NA,c_eleg,12.4184,12.4184,429,429,1,c_bren,12.1939,11.42345,368,5122,4,c_rema,11.3265,11.3265,407,422,2,c_japo,11.8776,11.3878,487,1912.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.27695714,12.08587824,2820.571429,8519.396133,8.428571429,11.9541,11.6390375,422.75,1971.416667,2.5
pqm-1,105,1.0814708,0.574212657,5,3,c_eleg,13.602,12.8435,2459,3327.333333,3,c_brig,12.551,11.93875,2422,2797,2,c_bren,13.602,12.20406667,1511,2329,3,c_rema,12.2959,11.8112,2558,3270,2,p_exsp,13.9592,13.59185,579,688.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.2959,12.2959,232,232,1,c_rema,11.3265,11.3265,750,750,1,c_japo,11.3265,11.2653,1067,1401.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.20202,12.47787333,1905.8,2482.366667,2.4,11.64963333,11.62923333,683,794.5555556,1.666666667
gpc-1,106,1.091770522,0.572068162,6,1,c_eleg,13.7347,11.8890125,2111,11714.75,8,c_brig,12.8673,12.09863333,682,6788.666667,6,c_rema,14.0918,12.70521111,382,9603.777778,9,c_japo,13.2245,12.32655,2880,13671.5,6,p_paci,12.8673,11.86442857,681,6697.571429,7,a_lumb,12.551,12.267875,7141,11759.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.64283333,1275,1451.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.22276667,12.19195175,2312.833333,10039.25265,6.666666667,13.602,12.64283333,1275,1451.666667,3
nhr-1,107,1.102070244,0.571741402,7,3,c_eleg,13.9592,11.956625,1615,14054.75,8,c_brig,13.9592,11.8787,2310,5619.444444,9,c_bren,12.6531,11.88164,4392,6965.4,5,c_rema,13.9592,12.08899444,544,9026.833333,18,c_japo,12.4184,11.78065,4352,7337.5,2,p_exsp,11.1122,11.1122,1623,1623,1,a_lumb,13.9592,12.3597,4341,5811.75,4,NA,NA,NA,NA,NA,NA,c_eleg,14.0918,12.30613333,5222,6245.333333,3,c_bren,12.0612,12.0612,2050,2050,1,a_lumb,13.9592,11.9311,539,5082.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.14578571,11.86550135,2739.571429,7205.525397,6.714285714,13.37073333,12.09947778,2603.666667,4459.194444,2.666666667
Y75B8A.7,108,1.112369966,0.570710608,5,,c_eleg,13.7347,12.63266,1548,7177.6,5,c_brig,12.8673,11.82905,1664,8602.5,4,c_bren,13.2245,12.32944286,705,16022.57143,7,c_rema,14.0918,12.15364118,1729,15817.58824,17,c_japo,12.8673,12.0969,34,590,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35712,12.20833881,1136,9642.051933,7,,,,,
cutl-21,109,1.122669688,0.57052239,5,,c_eleg,12.8673,12.1862,2122,5825,4,c_brig,12.8673,12.18706667,6708,7051.666667,3,c_bren,13.2245,12.12042,2093,4529.2,5,c_rema,14.0918,12.5867,3707,5533.5,4,p_exsp,14.0918,13.0765,1123,1210,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.42854,12.43137733,3150.6,4829.873333,3.6,,,,,
tir-1,110,1.13296941,0.569896522,7,5,c_eleg,13.2245,13.2245,1290,1290,1,c_brig,14.0918,12.43164,3196,9775.9,10,c_bren,13.602,12.132675,3206,10482.75,8,c_rema,13.7347,12.61223333,5236,9319,6,c_japo,12.6531,12.6531,3877,3877,1,p_paci,11.1429,11.1429,3148,3148,1,p_exsp,13.2245,13.0459,180,290,2,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.48806667,2628,10632.66667,6,c_brig,13.9592,12.40001,5080,19664.5,10,c_bren,14.0918,12.28210588,840,19588.88235,17,c_rema,13.2245,11.98063,8317,18693.2,10,p_paci,13.2245,11.6931,300,14276.69231,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.09621429,12.46327833,2876.142857,5454.664286,4.142857143,13.6204,12.16878251,3433,16571.18827,11.2
