"","Rank","Rank_Pct","class_prob","conservation_upstream","conservation_intron","species1_upstream","species1_max_PSSM_score_upstream","species1_avg_PSSM_score_upstream","species1_min_dist_upstream","species1_avg_dist_upstream","species1_site_count_upstream","species2_upstream","species2_max_PSSM_score_upstream","species2_avg_PSSM_score_upstream","species2_min_dist_upstream","species2_avg_dist_upstream","species2_site_count_upstream","species3_upstream","species3_max_PSSM_score_upstream","species3_avg_PSSM_score_upstream","species3_min_dist_upstream","species3_avg_dist_upstream","species3_site_count_upstream","species4_upstream","species4_max_PSSM_score_upstream","species4_avg_PSSM_score_upstream","species4_min_dist_upstream","species4_avg_dist_upstream","species4_site_count_upstream","species5_upstream","species5_max_PSSM_score_upstream","species5_avg_PSSM_score_upstream","species5_min_dist_upstream","species5_avg_dist_upstream","species5_site_count_upstream","species6_upstream","species6_max_PSSM_score_upstream","species6_avg_PSSM_score_upstream","species6_min_dist_upstream","species6_avg_dist_upstream","species6_site_count_upstream","species7_upstream","species7_max_PSSM_score_upstream","species7_avg_PSSM_score_upstream","species7_min_dist_upstream","species7_avg_dist_upstream","species7_site_count_upstream","species8_upstream","species8_max_PSSM_score_upstream","species8_avg_PSSM_score_upstream","species8_min_dist_upstream","species8_avg_dist_upstream","species8_site_count_upstream","species1_intron","species1_max_PSSM_score_intron","species1_avg_PSSM_score_intron","species1_min_dist_intron","species1_avg_dist_intron","species1_site_count_intron","species2_intron","species2_max_PSSM_score_intron","species2_avg_PSSM_score_intron","species2_min_dist_intron","species2_avg_dist_intron","species2_site_count_intron","species3_intron","species3_max_PSSM_score_intron","species3_avg_PSSM_score_intron","species3_min_dist_intron","species3_avg_dist_intron","species3_site_count_intron","species4_intron","species4_max_PSSM_score_intron","species4_avg_PSSM_score_intron","species4_min_dist_intron","species4_avg_dist_intron","species4_site_count_intron","species5_intron","species5_max_PSSM_score_intron","species5_avg_PSSM_score_intron","species5_min_dist_intron","species5_avg_dist_intron","species5_site_count_intron","species6_intron","species6_max_PSSM_score_intron","species6_avg_PSSM_score_intron","species6_min_dist_intron","species6_avg_dist_intron","species6_site_count_intron","species7_intron","species7_max_PSSM_score_intron","species7_avg_PSSM_score_intron","species7_min_dist_intron","species7_avg_dist_intron","species7_site_count_intron","species8_intron","species8_max_PSSM_score_intron","species8_avg_PSSM_score_intron","species8_min_dist_intron","species8_avg_dist_intron","species8_site_count_intron","avg_species_max_PSSM_score_upstream","avg_species_avg_PSSM_score_upstream","avg_species_min_dist_upstream","avg_species_avg_dist_upstream","avg_species_site_count_upstream","avg_species_max_PSSM_score_intron","avg_species_avg_PSSM_score_intron","avg_species_min_dist_intron","avg_species_avg_dist_intron","avg_species_site_count_intron"
"ntr-2",896,10.5628909,0.552497366,5,4,"c_eleg",15.0244,10.57375429,191,3455,7,"c_rema",7.78862,7.78862,1089,1089,1,"p_paci",15.0244,12.24390667,1952,3905,3,"p_exsp",13.7561,13.7561,367,367,1,"a_lumb",13.7561,13.7561,3106,4086.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",13.7561,13.7561,1940,1940,1,"c_bren",7.78862,7.78862,387,387,1,"p_paci",13.7561,13.7561,2796,2796,1,"a_lumb",15.0244,12.621955,1203,2938,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.069924,11.62369619,1341,2580.533333,3,12.581305,11.98069375,1581.5,2015.25,1.75
"C09F12.3",897,10.57447301,0.552405011,5,NA,"c_eleg",13.7561,13.7561,3880,3880,1,"c_brig",15.0244,9.597565,618,1618.25,4,"c_bren",13.7561,10.77236,1168,1729.5,2,"c_rema",7.78862,7.78862,914,2476.5,2,"p_exsp",15.0244,15.0244,1940,1940,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,13.069924,11.387809,1704,2328.85,2,NA,NA,NA,NA,NA
"F10D7.1",904,10.65554783,0.551641844,7,3,"c_eleg",15.0244,11.96304909,697,6048.818182,11,"c_brig",15.0244,10.494312,754,3831.8,5,"c_bren",15.0244,11.22358167,651,2644.333333,6,"c_rema",15.0244,11.089435,1042,2746.5,4,"c_japo",15.0244,10.461792,669,2752.2,5,"p_exsp",15.0244,14.39025,1772,3775,2,"a_lumb",13.7561,10.77236,2286,3987,2,NA,NA,NA,NA,NA,NA,"c_eleg",13.7561,13.7561,1533,1533,1,"c_japo",15.0244,15.0244,244,244,1,"a_lumb",13.7561,10.77236,4174,4374,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.84321429,11.48496854,1124.428571,3683.664502,5,14.17886667,13.18428667,1983.666667,2050.333333,1.333333333
"tyra-2",911,10.73662265,0.550543182,6,6,"c_eleg",13.7561,10.827915,2392,6932.5,6,"c_brig",13.7561,12.30488,1965,4828.5,4,"c_bren",13.7561,13.7561,3534,6622.666667,3,"c_rema",13.7561,9.83198,3092,6816,3,"c_japo",15.0244,11.089435,499,4886,4,"a_lumb",13.7561,13.7561,11000,11000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",7.78862,7.78862,2504,2504,1,"c_brig",7.95122,7.95122,5703,5703,1,"c_bren",7.95935,7.95393,89,748.6666667,3,"c_rema",13.7561,13.7561,1580,1580,1,"c_japo",7.78862,7.78862,1579,1579,1,"p_paci",7.95935,7.873985,850,2067.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.96748333,11.927735,3747,6847.611111,3.5,8.86721,8.852079167,2050.833333,2363.694444,1.5
"Y116A8C.40",919,10.82927959,0.549396419,5,4,"c_eleg",13.7561,13.7561,3931,7020.333333,3,"c_brig",15.0244,14.39025,5281,5677,2,"c_bren",13.7561,13.7561,2602,2602,1,"c_rema",15.0244,11.622768,3213,8470.4,5,"c_japo",15.0244,15.0244,1225,1225,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",7.78862,7.78862,1195,1195,1,"c_brig",13.7561,13.7561,1734,1734,1,"c_bren",15.0244,15.0244,316,316,1,"c_rema",13.7561,13.7561,2229,2229,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.51708,13.7099236,3250.4,4998.946667,2.4,12.581305,12.581305,1368.5,1368.5,1
"npr-3",937,11.0377577,0.547789324,4,NA,"c_eleg",13.7561,10.85366,1097,3573.5,2,"c_brig",13.7561,13.7561,5691,5691,1,"c_bren",13.7561,11.76694,142,676,3,"c_rema",15.0244,9.68293,6541,11229.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,14.073175,11.5149075,3367.75,5292.5625,2.5,NA,NA,NA,NA,NA
"frpr-9",955,11.24623581,0.54519992,5,4,"c_eleg",15.0244,11.48781,6886,8354.5,2,"c_brig",13.7561,11.76694,2064,3352.333333,3,"c_rema",13.7561,10.79946,2398,6846,6,"c_japo",15.0244,11.48781,1718,4730,2,"p_paci",7.95122,7.95122,1740,1740,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",13.7561,13.7561,2419,2419,1,"c_japo",15.0244,11.491875,3524,3898,2,"p_paci",15.0244,12.581305,3541,7468.5,4,"p_exsp",15.0244,15.0244,4475,4475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.102444,10.698648,2961.2,5004.566667,2.8,14.707325,13.21342,3489.75,4565.125,2
"npr-12",968,11.39680334,0.543218775,4,3,"c_eleg",15.0244,11.40418429,236,7039.285714,7,"c_brig",15.0244,12.581305,936,4320.75,4,"c_rema",15.0244,11.01084333,4479,9532.666667,6,"c_japo",15.0244,12.581305,2472,6046.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",15.0244,12.24390667,808,2055.333333,3,"c_brig",13.7561,13.7561,949,1265,2,"c_japo",13.7561,13.7561,4605,5375,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0244,11.8944094,2030.75,6734.738095,5.25,14.17886667,13.25203556,2120.666667,2898.444444,2.333333333
"ser-4",989,11.6400278,0.540807725,6,6,"c_eleg",15.0244,15.0244,17937,17937,1,"c_brig",15.0244,10.57491571,3211,13414.71429,7,"c_bren",15.0244,10.59814429,3631,16469.71429,7,"c_rema",13.7561,10.225205,530,6472.4,10,"c_japo",15.0244,12.25790722,814,14263.94444,18,"a_lumb",15.0244,11.1321175,14467,24866,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",15.0244,15.0244,2285,2285,1,"c_brig",7.95122,7.95122,272,272,1,"c_bren",7.78862,7.78862,4560,4596.5,2,"c_rema",13.7561,10.77236,8605,9216,2,"c_japo",13.7561,13.7561,1744,1964,3,"a_lumb",7.78862,7.78862,1638,1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.81301667,11.63544829,6765,15570.62884,8.5,11.01084333,10.51355333,3184,3328.583333,1.666666667
"dop-4",1045,12.28862636,0.535279012,6,NA,"c_eleg",13.7561,13.7561,1783,5041.5,2,"c_bren",13.7561,13.7561,11410,11410,1,"c_rema",13.7561,13.7561,3782,3782,1,"c_japo",7.95935,7.95935,3488,3488,1,"p_exsp",15.0244,11.491875,1328,2117.5,2,"a_lumb",13.7561,13.7561,1140,2489.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,13.00135833,12.41260417,3821.833333,4721.375,1.833333333,NA,NA,NA,NA,NA
"T10H9.1",1047,12.3117906,0.535232862,7,5,"c_eleg",13.7561,9.77778,1517,5671,3,"c_brig",15.0244,11.48781,7407,7639.5,2,"c_rema",13.7561,13.7561,3168,3168,1,"c_japo",15.0244,12.18970667,1407,5638.833333,6,"p_paci",13.7561,12.30488,82,2063.25,4,"p_exsp",13.7561,10.77236,3949,4779,6,"a_lumb",15.0244,12.362606,15,18117.2,10,NA,NA,NA,NA,NA,NA,"c_eleg",15.0244,15.0244,210,210,1,"c_rema",15.0244,15.0244,2123,2123,1,"p_paci",13.7561,9.83469,1525,3444.333333,3,"p_exsp",7.95122,7.95122,8601,8601,3,"a_lumb",15.0244,12.61247333,1322,2821.333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.29965714,11.80732038,2506.428571,6725.254762,4.571428571,13.356104,12.08943667,2756.2,3439.933333,2.8
"dop-2",1080,12.69400046,0.532548238,5,5,"c_eleg",15.0244,11.40651,7122,11708,2,"c_brig",15.0244,14.17886667,4243,9956,3,"c_bren",15.0244,14.39025,1480,8600.166667,6,"c_rema",15.0244,15.0244,15399,17239.5,2,"c_japo",15.0244,15.0244,72,1965.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",13.7561,13.7561,441,441,1,"c_brig",15.0244,15.0244,252,252,1,"c_bren",13.7561,13.7561,353,353,1,"c_rema",15.0244,11.40651,4846,5329.5,2,"c_japo",13.7561,10.857725,4683,4878,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0244,14.00488533,5663.2,9893.8,3.2,14.26342,12.960167,2115,2250.7,1.4
"srx-68",1087,12.77507528,0.532146792,4,NA,"c_eleg",13.7561,11.76694,1259,1379.666667,3,"c_brig",15.0244,11.40651,1850,1960.5,2,"p_paci",13.7561,10.77236,1008,1136,2,"p_exsp",15.0244,8.683341186,181,7260.711864,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,14.39025,10.6572878,1074.5,2934.219633,75.5,NA,NA,NA,NA,NA
"H09F14.1",1088,12.7866574,0.532105677,7,4,"c_eleg",13.7561,10.77236,11402,13416,2,"c_brig",7.95122,7.86992,10241,12645.5,2,"c_bren",15.0244,11.089435,14599,15763.5,4,"c_rema",13.7561,10.8150425,101,6002.75,4,"c_japo",13.7561,13.7561,799,799,1,"p_exsp",15.0244,12.18970667,4214,4577,3,"a_lumb",13.7561,12.05110571,22450,39025.85714,7,NA,NA,NA,NA,NA,NA,"c_eleg",13.7561,13.7561,2079,2079,1,"c_japo",7.95935,7.873985,986,1220.5,2,"p_exsp",13.7561,9.833335,956,6906.833333,6,"a_lumb",13.7561,11.76694,4040,6331.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.28920286,11.22052427,9115.142857,13175.65816,3.285714286,12.3069125,10.80759,2015.25,4134.416667,3
"dmsr-6",1105,12.98355339,0.530079728,6,3,"c_eleg",15.0244,14.60163333,3280,4017.333333,3,"c_brig",15.0244,14.39025,157,5300,2,"c_bren",15.0244,13.26597429,887,5140.571429,7,"c_rema",15.0244,11.37979429,3300,14503.28571,7,"c_japo",13.7561,9.016262,843,7004.6,5,"a_lumb",15.0244,14.60163333,9029,15424,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",13.7561,13.7561,5568,5568,1,"c_bren",13.7561,13.7561,2356,2356,1,"a_lumb",15.0244,12.19838,1188,2044,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.81301667,12.87592454,2916,8564.965079,4.5,14.17886667,13.23686,3037.333333,3322.666667,2.333333333
"dmsr-8",1114,13.08779245,0.529191451,6,4,"c_eleg",13.7561,12.3069125,540,3736.5,4,"c_brig",7.95935,7.95935,4186,4186,1,"c_bren",15.0244,14.39025,289,673.5,2,"c_rema",13.7561,13.7561,4813,4813,1,"c_japo",15.0244,11.941468,1898,5445.2,5,"a_lumb",13.7561,13.7561,2059,2059,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",13.7561,13.7561,814,814,1,"c_rema",13.7561,13.7561,144,1221.5,2,"c_japo",7.95122,7.95122,3547,3547,1,"a_lumb",15.0244,15.0244,655,655,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.21274167,12.35169675,2297.5,3485.533333,2.333333333,12.621955,12.621955,1290,1559.375,1.25
"npr-21",1135,13.33101691,0.527933185,6,NA,"c_eleg",15.0244,12.00677833,2314,7242.166667,6,"c_brig",15.0244,13.35773,2898,7955.8,5,"c_bren",7.95935,7.95935,3741,3741,1,"c_rema",15.0244,14.60163333,4087,5696.666667,3,"c_japo",15.0244,11.910574,3299,5897.8,5,"a_lumb",13.7561,9.81572,2633,7475.111111,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,13.63550833,11.60863094,3162,6334.757407,4.833333333,NA,NA,NA,NA,NA
"gar-2",1136,13.34259903,0.527897726,5,6,"c_eleg",13.7561,13.7561,5761,5761,1,"c_rema",7.95122,7.95122,3899,4008.5,2,"c_japo",13.7561,13.7561,802,1486,2,"p_exsp",15.0244,15.0244,968,2145,2,"a_lumb",13.7561,10.77236,712,1492.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",7.95935,7.873985,7315,7516.5,2,"c_brig",13.7561,9.83469,1378,7963.666667,3,"c_bren",15.0244,14.39025,2954,13270.5,4,"c_rema",7.95935,7.89973,1087,5815.666667,3,"p_paci",15.0244,13.069924,2628,8196.8,5,"p_exsp",13.7561,9.83198,72,2992,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.848784,12.252036,2428.4,2978.6,1.8,12.24661667,10.4834265,2572.333333,7625.855556,3.333333333
"srh-55",1141,13.40050961,0.527552144,4,NA,"c_eleg",15.0244,15.0244,674,674,1,"c_bren",7.78862,7.78862,2879,2879,1,"c_rema",15.0244,14.39025,4373,4612.5,2,"c_japo",15.0244,11.089435,3936,6008.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,13.215455,12.07317625,2965.5,3543.5625,2,NA,NA,NA,NA,NA
"srx-18",1165,13.70164466,0.525766824,4,3,"c_eleg",13.7561,13.7561,560,560,1,"c_japo",15.0244,15.0244,1690,1690,1,"p_paci",13.7561,10.77236,1008,1136,2,"p_exsp",15.0244,8.683341186,181,7260.711864,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",13.7561,13.7561,2094,2094,1,"p_paci",15.0244,11.941468,2156,6391.8,5,"p_exsp",15.0244,11.37979429,663,1787.428571,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.39025,12.0590503,859.75,2661.677966,74.75,14.60163333,12.35912076,1637.666667,3424.409524,13.66666667
"ckr-2",1183,13.91012277,0.524283895,6,5,"c_eleg",13.7561,10.85366,8945,9450.5,2,"c_brig",15.0244,15.0244,2369,2369,1,"c_bren",15.0244,10.64671364,571,8049,11,"c_rema",13.7561,12.30488,9308,13801,4,"c_japo",15.0244,14.17886667,293,5249.666667,3,"p_exsp",7.95122,7.95122,18229,18229,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",15.0244,15.0244,2893,2893,1,"c_brig",15.0244,14.39025,2016,2578.5,2,"c_bren",15.0244,13.93728571,604,7332,7,"c_rema",15.0244,15.0244,3152,3589,2,"c_japo",13.7561,11.76694,7044,9426.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.42277,11.82662338,6619.166667,9524.694444,3.666666667,14.77074,14.02865514,3141.8,5163.8,3.6
"C24B5.1",1200,14.10701876,0.523000907,5,5,"c_eleg",15.0244,12.24390667,4270,6316.333333,3,"c_brig",15.0244,15.0244,4541,4541,1,"c_bren",13.7561,11.76694,783,8578.666667,3,"c_rema",15.0244,13.60705333,1075,6761,6,"c_japo",7.78862,7.78862,417,1585.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",13.7561,11.76694,487,1258.666667,3,"c_brig",7.78862,7.78862,2264,2264,1,"c_bren",7.78862,7.78862,1926,1926,1,"c_rema",7.95122,7.95122,3052,3139,2,"p_exsp",15.0244,15.0244,1366,1366,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.323584,12.086184,2217.2,5556.5,3,10.461792,10.06396,1819,1990.733333,1.6
"srd-55",1240,14.57030345,0.520803673,4,NA,"c_eleg",13.7561,10.77236,4559,5131,2,"c_brig",13.7561,13.7561,6127,6127,1,"c_rema",13.7561,13.7561,5977,5977,1,"c_japo",13.7561,8.534555,3489,15304.375,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,13.7561,11.70477875,5038,8134.84375,3,NA,NA,NA,NA,NA
"srx-62",1248,14.66296039,0.519771185,4,NA,"c_eleg",13.7561,11.76694,1130,4888.666667,3,"c_rema",13.7561,13.7561,483,483,1,"p_paci",13.7561,10.77236,1008,1136,2,"p_exsp",15.0244,8.683341186,181,7260.711864,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,14.073175,11.2446853,700.5,3442.094633,75.25,NA,NA,NA,NA,NA
"seb-2",1270,14.92934909,0.518384374,6,6,"c_eleg",15.0244,15.0244,7045,7045,1,"c_brig",15.0244,15.0244,6034,6034,1,"c_bren",13.7561,9.88618,126,4026.333333,3,"c_rema",13.7561,11.82114,3220,3971.666667,3,"c_japo",13.7561,13.7561,629,2589.666667,3,"p_paci",7.95935,7.95935,4533,4533,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",15.0244,11.48781,397,1547.5,2,"c_brig",13.7561,11.82385,3176,4963.666667,3,"c_rema",15.0244,12.93903,1281,2799.25,4,"c_japo",15.0244,14.17886667,1410,2068,3,"p_paci",15.0244,15.0244,484,484,1,"a_lumb",7.95122,7.95122,12121,12315.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.21274167,12.24526167,3597.833333,4699.944444,2,13.63415333,12.23419611,3144.833333,4029.652778,2.5
"srx-20",1298,15.25364837,0.51660261,4,NA,"c_eleg",13.7561,11.403254,227,2570.4,5,"c_rema",13.7561,13.7561,450,450,1,"p_paci",13.7561,10.77236,1008,1136,2,"p_exsp",15.0244,8.683341186,181,7260.711864,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,14.073175,11.1537638,466.5,2854.277966,75.75,NA,NA,NA,NA,NA
"ser-7",1319,15.49687283,0.515410703,4,3,"c_eleg",13.7561,13.7561,1032,1482.5,2,"c_brig",15.0244,15.0244,3932,3932,1,"c_bren",13.7561,13.7561,2963,2963,1,"p_exsp",15.0244,14.39025,4092,10798.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",15.0244,14.39025,2827,3955,4,"c_bren",13.7561,13.7561,905,905,1,"c_rema",13.7561,13.7561,5937,5937,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.39025,14.2317125,3004.75,4794,2,14.17886667,13.96748333,3223,3599,2
"npr-28",1351,15.86750058,0.513285944,6,NA,"c_eleg",15.0244,10.463418,737,6007.4,5,"c_brig",7.95935,7.84553,7499,9730.333333,3,"c_bren",15.0244,9.6402475,6695,8962,4,"c_rema",7.78862,7.78862,4587,6537.5,2,"c_japo",15.0244,12.40109,1266,4471.5,6,"a_lumb",15.0244,12.816264,1961,5154.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,12.64092833,10.15919492,3790.833333,6810.522222,4.166666667,NA,NA,NA,NA,NA
"srd-49",1371,16.11072504,0.512163406,5,NA,"c_eleg",7.95935,7.873985,1964,2055,2,"c_brig",13.7561,13.7561,1369,1369,1,"c_bren",13.7561,11.76694,1084,1429.666667,3,"c_rema",13.7561,12.26423,358,748.5,4,"c_japo",15.0244,14.39025,513,1341,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,12.85041,12.010301,1057.6,1388.633333,2.4,NA,NA,NA,NA,NA
"egl-47",1382,16.23812833,0.511277763,3,5,"c_eleg",13.7561,13.7561,1712,1712,1,"c_brig",13.7561,10.85366,2551,3283.5,2,"a_lumb",13.7561,13.7561,6156,6156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c_eleg",15.0244,11.40651,3323,4349,2,"c_rema",15.0244,12.24661667,6374,7572.333333,3,"p_paci",15.0244,15.0244,1825,1825,1,"p_exsp",13.7561,13.7561,2963,2963,1,"a_lumb",15.0244,11.40651,7821,10747.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7561,12.78862,3473,3717.166667,1.333333333,14.77074,12.76802733,4461.2,5491.366667,1.8
